Unnamed: 0,Temp_min,Temp_max,pH_min,pH_max,conduc_min,conduc_max,bod_min,bod_max,nitrate_min,nitrate_max,Fcoli_min,Fcoli_max,Tcoli_min,Tcoli_max,Tds_min,Tds_max,F_min,F_max,Ar_min,Ar_max
342,19.0,19.0,6.7,7.3,354.0,714.0,1.0,1.0,0.3,0.3,-1.0,-1.0,-1.0,-1.0,243.0,466.0,0.2,0.2,-1.0,-1.0
343,14.0,18.0,6.9,7.4,287.0,370.0,1.0,1.0,0.3,0.59,-1.0,-1.0,-1.0,-1.0,196.0,254.0,0.2,0.2,-1.0,-1.0
344,-1.0,-1.0,7.2,7.7,603.0,724.0,1.0,1.0,0.47,2.1,2.0,2.0,2.0,2.0,369.0,441.0,0.2,0.7,0.001,0.001
345,22.0,23.5,6.8,7.3,628.0,661.0,1.0,1.0,0.3,0.45,2.0,2.0,33.0,33.0,434.0,441.0,0.2,0.2,-1.0,-1.0
346,23.0,23.0,8.2,8.2,981.0,981.0,1.0,1.0,-1.0,-1.0,2.0,2.0,2.0,2.0,512.0,512.0,-1.0,-1.0,0.001,0.001
347,24.0,24.0,7.9,7.9,660.0,660.0,1.0,1.0,-1.0,-1.0,2.0,2.0,2.0,2.0,342.0,342.0,-1.0,-1.0,0.001,0.001
348,22.0,24.0,7.7,7.9,252.0,593.0,1.0,1.0,0.4,0.51,2.0,2.0,2.0,2.0,152.0,362.0,0.2,0.2,-1.0,-1.0
349,13.0,18.0,7.9,7.9,322.0,682.0,1.0,1.0,-1.0,-1.0,2.0,2.0,2.0,2.0,221.0,388.0,0.2,0.2,0.001,0.001
350,9.0,14.0,7.4,7.8,5880.0,7259.0,5.8,90.0,0.7,6.9,1600.0,1600.0,1600.0,1600.0,349.0,437.0,0.3,0.9,0.01,0.01
351,19.0,19.0,8.1,8.4,348.0,783.0,1.0,1.0,-1.0,-1.0,2.0,2.0,2.0,2.0,198.0,272.0,0.2,0.2,0.001,0.001
352,23.5,27.0,7.5,7.6,543.0,642.0,1.0,1.0,0.3,0.47,2.0,2.0,25.0,25.0,374.0,422.0,0.2,0.2,-1.0,-1.0
353,24.0,26.0,7.1,7.5,413.0,513.0,1.0,1.0,0.3,0.34,2.0,2.0,31.0,31.0,293.0,359.0,0.2,0.2,-1.0,-1.0
354,18.0,20.0,7.3,7.6,563.0,806.0,1.0,1.0,1.21,3.8,2.0,2.0,2.0,2.0,372.0,556.0,0.2,0.2,-1.0,-1.0
355,11.0,14.0,7.1,7.4,469.0,682.0,1.0,1.0,0.3,0.3,-1.0,-1.0,-1.0,-1.0,310.0,421.0,0.2,0.2,-1.0,-1.0
356,18.0,18.0,6.9,8.0,148.0,223.0,1.0,1.0,0.3,0.47,-1.0,-1.0,-1.0,-1.0,99.0,144.0,0.2,0.2,-1.0,-1.0
357,22.0,22.0,7.4,7.4,362.0,362.0,1.0,1.0,0.34,0.34,2.0,2.0,31.0,31.0,226.0,226.0,0.2,0.2,-1.0,-1.0
358,-1.0,-1.0,7.4,7.8,497.0,532.0,1.0,1.0,0.3,0.3,-1.0,-1.0,-1.0,-1.0,337.0,341.0,0.2,0.2,-1.0,-1.0
359,19.0,19.0,6.8,7.2,559.0,614.0,1.0,1.0,0.3,0.3,2.0,2.0,2.0,2.0,348.0,423.0,0.2,0.2,-1.0,-1.0
360,-1.0,-1.0,6.9,6.9,580.0,580.0,1.0,1.0,2.2,2.2,2.0,2.0,2.0,2.0,354.0,354.0,0.8,0.8,-1.0,-1.0
361,9.0,9.0,7.7,7.7,305.0,305.0,1.0,1.0,0.3,0.3,2.0,2.0,2.0,2.0,216.0,216.0,0.5,0.5,-1.0,-1.0
362,20.0,24.0,7.4,8.0,344.0,504.0,1.0,1.0,0.3,0.7,2.0,2.0,2.0,2.0,229.0,336.0,0.2,0.2,-1.0,-1.0
363,-1.0,-1.0,6.9,7.7,456.0,511.0,1.0,1.0,0.3,0.3,2.0,2.0,17.0,17.0,311.0,321.0,0.2,0.2,-1.0,-1.0
364,-1.0,-1.0,7.2,7.3,607.0,779.0,1.0,1.0,0.3,2.1,2.0,2.0,2.0,2.0,378.0,476.0,0.4,1.0,-1.0,-1.0
365,-1.0,-1.0,7.8,7.8,2391.0,2391.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,120.0,120.0,0.3,0.3,0.01,0.01
366,-1.0,-1.0,7.4,7.9,235.0,391.0,1.0,1.0,0.3,0.99,-1.0,-1.0,-1.0,-1.0,158.0,252.0,0.2,0.2,-1.0,-1.0
367,21.0,21.0,7.3,7.3,342.0,342.0,1.0,1.0,0.52,0.52,2.0,2.0,2.0,2.0,232.0,232.0,0.2,0.2,-1.0,-1.0
368,25.0,25.0,7.7,7.7,482.0,539.0,1.0,1.0,0.3,0.3,2.0,2.0,26.0,26.0,323.0,361.0,0.2,0.2,-1.0,-1.0
369,12.0,15.0,6.4,7.1,316.0,422.0,1.0,1.0,0.3,0.34,-1.0,-1.0,-1.0,-1.0,211.0,278.0,0.2,0.2,-1.0,-1.0
370,11.0,18.0,7.1,7.6,214.0,270.0,1.0,1.0,0.9,1.7,22.0,49.0,130.0,170.0,144.0,178.0,0.2,0.2,-1.0,-1.0
371,16.0,16.0,7.1,7.4,209.0,526.0,1.0,1.0,0.31,0.5,2.0,2.0,22.0,27.0,141.0,352.0,0.2,0.2,-1.0,-1.0
372,15.0,15.0,6.9,7.0,164.0,212.0,1.0,1.0,0.3,0.3,2.0,2.0,21.0,31.0,112.0,135.0,0.2,0.2,-1.0,-1.0
373,19.0,19.0,6.7,6.9,164.0,208.0,1.0,1.0,0.3,0.3,2.0,2.0,26.0,26.0,111.0,139.0,0.2,0.2,-1.0,-1.0
374,24.0,24.0,8.1,8.1,1150.0,1150.0,1.0,1.0,-1.0,-1.0,2.0,2.0,2.0,2.0,544.0,544.0,-1.0,-1.0,0.001,0.001
375,-1.0,-1.0,7.3,8.0,562.0,597.0,1.0,1.0,0.45,2.1,2.0,2.0,2.0,2.0,343.0,364.0,0.2,0.8,0.001,0.001
376,23.0,24.0,6.9,7.9,534.0,701.0,1.0,1.0,0.46,1.5,2.0,2.0,2.0,2.0,316.0,428.0,0.2,0.9,-1.0,-1.0
377,15.0,19.0,8.0,9.1,678.0,720.0,1.0,1.0,-1.0,-1.0,2.0,2.0,2.0,2.0,392.0,410.0,0.2,0.2,0.001,0.001
378,24.0,26.5,7.2,7.9,378.0,509.0,1.0,1.0,0.3,0.3,2.0,2.0,32.0,32.0,249.0,351.0,0.2,0.2,-1.0,-1.0
379,24.0,24.0,8.0,8.0,340.0,340.0,1.2,1.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,200.0,-1.0,-1.0,-1.0,-1.0
380,23.0,23.0,7.4,7.4,360.0,360.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,210.0,210.0,-1.0,-1.0,-1.0,-1.0
381,24.0,24.0,7.7,7.7,348.0,348.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,204.0,204.0,-1.0,-1.0,-1.0,-1.0
382,22.0,22.0,7.6,7.6,334.0,334.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,196.0,196.0,-1.0,-1.0,-1.0,-1.0
383,18.0,18.0,7.3,7.3,496.0,496.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,292.0,292.0,-1.0,-1.0,-1.0,-1.0
384,23.0,23.0,7.9,7.9,420.0,420.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,248.0,248.0,-1.0,-1.0,-1.0,-1.0
385,20.0,20.0,6.9,6.9,600.0,600.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.0,35.0,-1.0,-1.0,-1.0,-1.0
386,24.0,24.0,7.5,7.5,340.0,340.0,3.3,3.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,200.0,-1.0,-1.0,-1.0,-1.0
387,21.0,21.0,8.3,8.3,560.0,560.0,1.7,1.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,326.0,326.0,-1.0,-1.0,-1.0,-1.0
388,22.0,22.0,7.3,7.3,475.0,475.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,280.0,280.0,-1.0,-1.0,-1.0,-1.0
389,16.0,35.0,7.4,8.2,240.0,260.0,1.2,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,240.0,-1.0,-1.0,-1.0,-1.0
390,15.0,34.0,7.5,7.6,260.0,292.0,2.0,2.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,270.0,290.0,-1.0,-1.0,-1.0,-1.0
391,27.0,28.0,6.7,7.3,138.0,179.0,3.0,3.0,3.74,7.8,32.0,900.0,280.0,1600.0,112.0,156.0,0.1,0.2,-1.0,-1.0
392,21.0,28.0,5.9,7.8,185.0,211.0,1.6,2.8,0.3,0.4,40.0,1400.0,84.0,4000.0,105.0,129.0,0.2,0.2,-1.0,-1.0
393,27.0,30.0,6.1,6.4,164.0,198.0,1.0,3.2,0.3,0.3,70.0,310.0,630.0,940.0,90.0,110.0,0.2,0.3,-1.0,-1.0
394,27.0,28.0,4.3,6.0,37.0,100.0,1.0,1.0,0.3,0.3,40.0,79.0,200.0,450.0,24.0,63.0,0.2,0.2,-1.0,-1.0
395,29.0,30.0,7.6,7.8,197.0,274.0,2.2,2.8,0.3,0.3,2.0,100.0,2.0,310.0,128.0,162.0,0.2,0.2,-1.0,-1.0
396,29.0,30.0,5.5,6.4,112.0,132.0,1.0,1.0,0.3,2.76,2.0,84.0,40.0,120.0,65.0,75.0,0.2,0.2,-1.0,-1.0
397,27.0,28.0,5.9,6.4,231.0,420.0,3.2,4.0,0.3,0.4,220.0,700.0,700.0,1200.0,120.0,230.0,0.2,0.3,-1.0,-1.0
398,28.0,30.0,6.3,6.4,147.0,218.0,1.0,1.0,0.3,0.6,310.0,400.0,630.0,920.0,87.0,125.0,0.2,0.2,-1.0,-1.0
399,29.0,31.0,5.1,5.4,113.0,128.0,1.0,4.0,0.3,0.3,5.0,340.0,58.0,3200.0,65.0,70.0,0.2,0.3,-1.0,-1.0
400,21.0,25.0,6.4,7.8,210.0,211.0,1.2,1.6,0.3,0.4,40.0,40.0,84.0,100.0,129.0,178.0,0.2,0.2,-1.0,-1.0
401,29.0,30.0,5.7,5.8,246.0,403.0,3.0,3.6,0.3,0.3,2.0,8.0,20.0,400.0,135.0,220.0,0.2,0.3,-1.0,-1.0
402,28.0,28.0,4.9,5.6,90.0,116.0,1.0,1.2,0.3,0.3,40.0,84.0,270.0,540.0,56.0,68.0,0.2,0.2,-1.0,-1.0
403,27.0,28.0,5.2,5.5,64.0,71.0,1.0,1.0,0.3,0.3,10.0,31.0,63.0,79.0,46.0,46.0,0.2,0.2,-1.0,-1.0
404,25.0,29.0,5.7,5.7,68.0,75.0,1.0,1.0,0.3,0.9,100.0,490.0,200.0,1000.0,42.0,47.0,0.2,0.2,-1.0,-1.0
405,27.0,28.0,7.1,7.6,670.0,875.0,1.0,1.2,0.69,1.6,260.0,300.0,500.0,700.0,416.0,538.0,0.4,0.4,-1.0,-1.0
406,22.0,24.0,6.8,6.9,163.0,184.0,1.2,1.3,0.3,0.4,20.0,20.0,80.0,82.0,95.0,130.0,0.2,0.2,-1.0,-1.0
407,21.0,23.0,6.2,7.1,165.0,195.0,1.3,1.4,0.3,0.4,30.0,40.0,70.0,140.0,96.0,138.0,0.2,0.2,-1.0,-1.0
408,25.0,27.0,4.1,5.9,242.0,250.0,1.0,1.4,0.3,0.8,2.0,2.0,2.0,2.0,138.0,158.0,0.2,1.0,-1.0,-1.0
409,22.0,24.0,6.8,7.1,330.0,403.0,1.0,1.7,0.3,0.8,70.0,79.0,110.0,180.0,188.0,236.0,0.4,0.8,-1.0,-1.0
410,22.0,23.0,7.2,7.6,195.0,281.0,1.0,1.3,0.3,0.81,25.0,40.0,70.0,84.0,116.0,164.0,0.2,0.5,-1.0,-1.0
411,29.0,30.0,6.1,6.7,89.0,96.0,1.0,1.0,0.3,0.6,310.0,1400.0,390.0,1700.0,50.0,55.0,0.2,0.2,-1.0,-1.0
412,26.0,26.0,6.8,7.2,205.0,266.0,3.3,6.0,0.3,0.3,200.0,310.0,600.0,840.0,120.0,156.0,0.2,0.2,-1.0,-1.0
413,20.0,28.0,5.2,5.9,170.0,250.0,1.6,1.7,0.3,0.8,490.0,490.0,920.0,920.0,100.0,150.0,0.2,0.3,-1.0,-1.0
414,26.0,26.0,6.5,6.6,143.0,178.0,1.0,3.1,0.3,0.3,100.0,100.0,310.0,400.0,84.0,105.0,0.2,0.2,-1.0,-1.0
415,27.0,29.0,6.7,7.0,102.0,225.0,1.0,1.0,0.3,0.3,20.0,49.0,230.0,260.0,58.0,142.0,0.2,0.2,-1.0,-1.0
416,27.0,29.0,6.2,6.4,158.0,394.0,1.0,1.0,0.3,0.3,2.0,63.0,120.0,350.0,92.0,226.0,0.2,0.3,-1.0,-1.0
417,22.0,25.0,6.0,6.6,142.0,154.0,1.0,1.1,0.3,0.5,10.0,31.0,80.0,94.0,100.0,105.0,0.2,0.2,-1.0,-1.0
418,25.0,28.0,4.8,5.6,185.0,269.0,1.0,1.4,0.3,0.3,200.0,200.0,840.0,840.0,115.0,172.0,0.2,0.2,-1.0,-1.0
419,26.0,30.0,5.4,5.5,198.0,310.0,1.0,1.1,0.3,0.3,20.0,40.0,150.0,240.0,116.0,180.0,0.2,0.2,-1.0,-1.0
420,29.0,30.0,7.4,8.0,155.0,213.0,2.4,2.8,0.3,0.3,2.0,400.0,100.0,700.0,102.0,120.0,0.2,1.1,-1.0,-1.0
421,27.0,29.0,6.1,6.7,121.0,128.0,1.0,1.0,0.3,1.6,400.0,600.0,790.0,1100.0,74.0,78.0,0.2,0.2,-1.0,-1.0
422,26.0,26.0,6.0,6.1,166.0,328.0,1.0,1.0,0.3,0.3,100.0,1000.0,250.0,2000.0,98.0,200.0,0.2,0.2,-1.0,-1.0
423,28.0,30.0,5.4,6.3,80.0,119.0,1.0,1.0,0.3,4.89,40.0,120.0,140.0,240.0,46.0,72.0,0.2,0.2,-1.0,-1.0
424,28.0,31.0,7.0,7.0,356.0,643.0,1.5,4.6,0.3,0.53,150.0,430.0,790.0,1200.0,190.0,355.0,0.2,0.4,-1.0,-1.0
425,26.0,28.0,7.0,7.1,365.0,552.0,1.0,1.0,0.3,0.3,31.0,49.0,250.0,250.0,216.0,360.0,0.2,0.3,-1.0,-1.0
426,28.5,28.5,7.3,7.3,714.0,714.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,478.0,478.0,-1.0,-1.0,-1.0,-1.0
427,29.3,29.3,7.1,7.1,877.0,877.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,588.0,588.0,-1.0,-1.0,-1.0,-1.0
428,28.9,30.0,6.7,7.0,928.0,1020.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,604.0,663.0,-1.0,-1.0,-1.0,-1.0
429,30.4,30.6,6.6,7.0,1050.0,1709.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,683.0,1111.0,-1.0,-1.0,-1.0,-1.0
430,29.0,29.0,7.2,7.2,937.0,937.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,628.0,628.0,-1.0,-1.0,-1.0,-1.0
431,30.2,30.6,7.0,7.6,1011.0,1701.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,657.0,1106.0,-1.0,-1.0,-1.0,-1.0
432,28.8,29.3,7.5,7.5,725.0,837.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,486.0,561.0,-1.0,-1.0,-1.0,-1.0
433,29.1,30.0,7.2,7.3,1093.0,1101.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,732.0,738.0,-1.0,-1.0,-1.0,-1.0
434,30.4,30.9,6.4,7.2,655.0,695.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,426.0,452.0,-1.0,-1.0,-1.0,-1.0
435,29.0,29.0,7.2,7.2,861.0,861.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,577.0,577.0,-1.0,-1.0,-1.0,-1.0
436,27.0,27.0,7.4,7.4,802.0,802.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,537.0,537.0,-1.0,-1.0,-1.0,-1.0
437,29.0,30.2,7.3,7.4,1084.0,1094.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,705.0,711.0,-1.0,-1.0,-1.0,-1.0
438,28.8,28.8,7.2,7.2,715.0,715.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,479.0,479.0,-1.0,-1.0,-1.0,-1.0
439,29.2,30.6,7.3,7.7,1024.0,1229.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,686.0,823.0,-1.0,-1.0,-1.0,-1.0
440,30.2,30.6,6.6,6.6,724.0,996.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,471.0,647.0,-1.0,-1.0,-1.0,-1.0
441,30.5,30.8,7.3,7.7,1098.0,2129.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,714.0,1384.0,-1.0,-1.0,-1.0,-1.0
442,29.0,30.8,7.1,7.1,536.0,683.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,349.0,444.0,-1.0,-1.0,-1.0,-1.0
443,29.6,29.8,7.0,7.4,1320.0,3870.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,486.0,884.0,-1.0,-1.0,-1.0,-1.0
444,30.2,30.9,6.2,6.7,810.0,910.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,527.0,592.0,-1.0,-1.0,-1.0,-1.0
